"2026-06-09 at 10:44"
System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	H₂O_(mmol_mol⁻¹)	H₂O_(°C)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	H₂O_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2026-06-09	10:48:36	4.47249e2	1.50999e1	1.26720e1	5.14904e1	9.74304e1	9.4115142e-2	8.4379081e-2	1.2061326e1	7.5001602e-1	
2026-06-09	10:48:37	4.47249e2	1.50999e1	1.26720e1	5.14904e1	9.74304e1	9.4115142e-2	8.4379081e-2	1.2061326e1	7.5001602e-1	
2026-06-09	10:48:37	4.47249e2	1.50999e1	1.26720e1	5.14904e1	9.74304e1	9.4115142e-2	8.4379081e-2	1.2061326e1	7.5001602e-1	
2026-06-09	10:48:38	4.45850e2	1.50602e1	1.26323e1	5.14837e1	9.74332e1	9.3909559e-2	8.4226789e-2	1.2005935e1	7.4999332e-1	
2026-06-09	10:48:38	4.45608e2	1.50346e1	1.26058e1	5.14970e1	9.74294e1	9.3866643e-2	8.4120750e-2	1.2059648e1	7.5789618e-1	
2026-06-09	10:48:39	4.46521e2	1.49799e1	1.25503e1	5.14937e1	9.74307e1	9.4004516e-2	8.3907012e-2	1.2016845e1	7.5548524e-1	
2026-06-09	10:48:39	4.45705e2	1.49628e1	1.25322e1	5.14971e1	9.74257e1	9.3876600e-2	8.3835363e-2	1.2042863e1	7.5791425e-1	
2026-06-09	10:48:40	4.45705e2	1.49628e1	1.25322e1	5.14971e1	9.74257e1	9.3876600e-2	8.3835363e-2	1.2042863e1	7.5791425e-1	
2026-06-09	10:48:40	4.43795e2	1.49269e1	1.24965e1	5.14937e1	9.74315e1	9.3596401e-2	8.3698863e-2	1.2002578e1	7.6012372e-1	
2026-06-09	10:48:41	4.42766e2	1.49097e1	1.24780e1	5.14904e1	9.74257e1	9.3436832e-2	8.3626985e-2	1.2045381e1	7.5989532e-1	
2026-06-09	10:48:41	4.43102e2	1.49156e1	1.24836e1	5.15004e1	9.74232e1	9.3482789e-2	8.3646354e-2	1.2036149e1	7.6319570e-1	
2026-06-09	10:48:42	4.43001e2	1.49073e1	1.24770e1	5.15004e1	9.74345e1	9.3478679e-2	8.3622932e-2	1.2054612e1	7.6226778e-1	
2026-06-09	10:48:42	4.42561e2	1.48698e1	1.24370e1	5.14971e1	9.74242e1	9.3402624e-2	8.3467121e-2	1.2025238e1	7.5900526e-1	
2026-06-09	10:48:43	4.42561e2	1.48698e1	1.24370e1	5.14971e1	9.74242e1	9.3402624e-2	8.3467121e-2	1.2025238e1	7.5900526e-1	
2026-06-09	10:48:43	4.42246e2	1.48107e1	1.23774e1	5.14904e1	9.74310e1	9.3362693e-2	8.3240089e-2	1.2076432e1	7.6310987e-1	
2026-06-09	10:48:44	4.42113e2	1.48293e1	1.23965e1	5.14971e1	9.74307e1	9.3341350e-2	8.3312511e-2	1.2016006e1	7.5853352e-1	
2026-06-09	10:48:44	4.42470e2	1.48273e1	1.23935e1	5.14971e1	9.74242e1	9.3388442e-2	8.3299455e-2	1.2047059e1	7.5995702e-1	
2026-06-09	10:48:45	4.42152e2	1.48024e1	1.23682e1	5.14937e1	9.74262e1	9.3343076e-2	8.3203134e-2	1.2055451e1	7.6512818e-1	
2026-06-09	10:48:45	4.41688e2	1.47985e1	1.23651e1	5.14937e1	9.74322e1	9.3279247e-2	8.3192529e-2	1.2020202e1	7.5902986e-1	
2026-06-09	10:48:46	4.41688e2	1.47985e1	1.23651e1	5.14937e1	9.74322e1	9.3279247e-2	8.3192529e-2	1.2020202e1	7.5902986e-1	
2026-06-09	10:48:46	4.41688e2	1.47985e1	1.23651e1	5.14937e1	9.74322e1	9.3279247e-2	8.3192529e-2	1.2020202e1	7.5902986e-1	
2026-06-09	10:48:47	4.42063e2	1.47919e1	1.23573e1	5.14904e1	9.74254e1	9.3329486e-2	8.3161535e-2	1.2045381e1	7.6176114e-1	
2026-06-09	10:48:47	4.42221e2	1.47867e1	1.23540e1	5.14971e1	9.74392e1	9.3365373e-2	8.3150568e-2	1.2022720e1	7.5798745e-1	
2026-06-09	10:48:48	4.42013e2	1.47746e1	1.23422e1	5.14971e1	9.74427e1	9.3337421e-2	8.3105621e-2	1.2065522e1	7.5705151e-1	
2026-06-09	10:48:48	4.42013e2	1.47746e1	1.23422e1	5.14971e1	9.74427e1	9.3337421e-2	8.3105621e-2	1.2065522e1	7.5705151e-1	
2026-06-09	10:48:49	4.42418e2	1.47738e1	1.23415e1	5.15004e1	9.74440e1	9.3398866e-2	8.3102817e-2	1.1995025e1	7.4863810e-1	
2026-06-09	10:48:49	4.42418e2	1.47738e1	1.23415e1	5.15004e1	9.74440e1	9.3398866e-2	8.3102817e-2	1.1995025e1	7.4863810e-1	
2026-06-09	10:48:50	4.41863e2	1.47495e1	1.23159e1	5.14937e1	9.74405e1	9.3313102e-2	8.3004837e-2	1.2031953e1	7.5534934e-1	
2026-06-09	10:48:50	4.42011e2	1.47616e1	1.23283e1	5.14971e1	9.74400e1	9.3334255e-2	8.3051862e-2	1.2066361e1	7.4214882e-1	
2026-06-09	10:48:51	4.41888e2	1.47576e1	1.23235e1	5.14937e1	9.74355e1	9.3311967e-2	8.3033084e-2	1.2017685e1	7.4665870e-1	
2026-06-09	10:48:51	4.41888e2	1.47576e1	1.23235e1	5.14937e1	9.74355e1	9.3311967e-2	8.3033084e-2	1.2017685e1	7.4665870e-1	
2026-06-09	10:48:52	4.41509e2	1.47518e1	1.23176e1	5.14937e1	9.74359e1	9.3255519e-2	8.3010616e-2	1.2060487e1	7.5360178e-1	
2026-06-09	10:48:52	4.41509e2	1.47518e1	1.23176e1	5.14937e1	9.74359e1	9.3255519e-2	8.3010616e-2	1.2060487e1	7.5360178e-1	
2026-06-09	10:48:53	4.42072e2	1.47431e1	1.23084e1	5.15004e1	9.74349e1	9.3337650e-2	8.2973842e-2	1.2046220e1	7.5087537e-1	
2026-06-09	10:48:53	4.41755e2	1.47415e1	1.23080e1	5.14937e1	9.74424e1	9.3298797e-2	8.2974729e-2	1.2007614e1	7.5712242e-1	
2026-06-09	10:48:54	4.41755e2	1.47415e1	1.23080e1	5.14937e1	9.74424e1	9.3298797e-2	8.2974729e-2	1.2007614e1	7.5712242e-1	
2026-06-09	10:48:54	4.42064e2	1.47448e1	1.23091e1	5.14904e1	9.74275e1	9.3331155e-2	8.2976703e-2	1.2043702e1	7.5391554e-1	
2026-06-09	10:48:55	4.41982e2	1.47370e1	1.23013e1	5.14937e1	9.74292e1	9.3319711e-2	8.2946481e-2	1.2083146e1	7.6057405e-1	
2026-06-09	10:48:55	4.41520e2	1.47375e1	1.23016e1	5.14904e1	9.74284e1	9.3250160e-2	8.2948389e-2	1.2052094e1	7.5153465e-1	
2026-06-09	10:48:56	4.42100e2	1.47333e1	1.22969e1	5.14904e1	9.74262e1	9.3335151e-2	8.2929849e-2	1.2040345e1	7.6228184e-1	
2026-06-09	10:48:56	4.42262e2	1.47306e1	1.22955e1	5.14971e1	9.74342e1	9.3365964e-2	8.2924604e-2	1.2034471e1	7.5909180e-1	
2026-06-09	10:48:57	4.41939e2	1.47277e1	1.22907e1	5.14904e1	9.74232e1	9.3307914e-2	8.2905473e-2	1.2031114e1	7.5590963e-1	
2026-06-09	10:48:57	4.41678e2	1.47204e1	1.22835e1	5.14937e1	9.74250e1	9.3269710e-2	8.2877397e-2	1.2060487e1	7.6189775e-1	
2026-06-09	10:48:58	4.41678e2	1.47204e1	1.22835e1	5.14937e1	9.74250e1	9.3269710e-2	8.2877397e-2	1.2060487e1	7.6189775e-1	
2026-06-09	10:48:58	4.40617e2	1.47237e1	1.22904e1	5.14904e1	9.74482e1	9.3133687e-2	8.2909221e-2	1.2044541e1	7.6233463e-1	
2026-06-09	10:48:59	4.42724e2	1.47033e1	1.23012e1	5.15004e1	9.76522e1	9.3649921e-2	8.2988443e-2	1.2059648e1	7.6220779e-1	
2026-06-09	10:48:59	4.38890e2	1.46853e1	1.22478e1	5.14971e1	9.74287e1	9.2852478e-2	8.2740488e-2	1.2052094e1	7.6489214e-1	
2026-06-09	10:49:00	4.55117e2	1.49547e1	1.25240e1	5.14971e1	9.74265e1	9.5278148e-2	8.3803710e-2	1.2013489e1	7.5905599e-1	
2026-06-09	10:49:00	5.06776e2	1.57552e1	1.33203e1	5.14937e1	9.74219e1	1.0272568e-1	8.6920442e-2	1.2067201e1	7.5930685e-1	
2026-06-09	10:49:01	5.06776e2	1.57552e1	1.33203e1	5.14937e1	9.74219e1	1.0272568e-1	8.6920442e-2	1.2067201e1	7.5930685e-1	
2026-06-09	10:49:01	4.77812e2	1.54356e1	1.30079e1	5.14937e1	9.74307e1	9.8608970e-2	8.5690259e-2	1.1991668e1	7.5785293e-1	
2026-06-09	10:49:02	4.63272e2	1.51547e1	1.27264e1	5.14904e1	9.74254e1	9.6483230e-2	8.4589900e-2	1.2052934e1	7.5862369e-1	
2026-06-09	10:49:02	4.63272e2	1.51547e1	1.27264e1	5.14904e1	9.74254e1	9.6483230e-2	8.4589900e-2	1.2052934e1	7.5862369e-1	
2026-06-09	10:49:03	4.57531e2	1.50455e1	1.26174e1	5.14971e1	9.74335e1	9.5643339e-2	8.4166822e-2	1.2033631e1	7.5987906e-1	
2026-06-09	10:49:03	4.56685e2	1.50165e1	1.25866e1	5.14971e1	9.74247e1	9.5509166e-2	8.4045648e-2	1.2008453e1	7.5927200e-1	
2026-06-09	10:49:04	4.56685e2	1.50165e1	1.25866e1	5.14971e1	9.74247e1	9.5509166e-2	8.4045648e-2	1.2008453e1	7.5927200e-1	
2026-06-09	10:49:04	4.56685e2	1.50165e1	1.25866e1	5.14971e1	9.74247e1	9.5509166e-2	8.4045648e-2	1.2008453e1	7.5927200e-1	
2026-06-09	10:49:05	4.54059e2	1.49533e1	1.25233e1	5.14937e1	9.74310e1	9.5126628e-2	8.3802461e-2	1.2010971e1	7.5335412e-1	
2026-06-09	10:49:05	4.53288e2	1.49280e1	1.24971e1	5.14937e1	9.74279e1	9.5009031e-2	8.3700475e-2	1.2050416e1	7.5895252e-1	
2026-06-09	10:49:06	4.52245e2	1.49052e1	1.24740e1	5.14937e1	9.74294e1	9.4855308e-2	8.3611669e-2	1.2052934e1	7.6767115e-1	
2026-06-09	10:49:06	4.52245e2	1.49052e1	1.24740e1	5.14937e1	9.74294e1	9.4855308e-2	8.3611669e-2	1.2052934e1	7.6767115e-1	
2026-06-09	10:49:07	4.51188e2	1.48933e1	1.24621e1	5.15037e1	9.74304e1	9.4697055e-2	8.3563919e-2	1.2011810e1	7.5743465e-1	
2026-06-09	10:49:07	4.51188e2	1.48933e1	1.24621e1	5.15037e1	9.74304e1	9.4697055e-2	8.3563919e-2	1.2011810e1	7.5743465e-1	
2026-06-09	10:49:08	4.49630e2	1.48684e1	1.24357e1	5.14971e1	9.74252e1	9.4460906e-2	8.3462533e-2	1.2047898e1	7.6504907e-1	
2026-06-09	10:49:08	4.48465e2	1.48448e1	1.24124e1	5.14904e1	9.74312e1	9.4294309e-2	8.3375158e-2	1.2060487e1	7.5176353e-1	
2026-06-09	10:49:09	4.47937e2	1.48321e1	1.23988e1	5.14937e1	9.74270e1	9.4210443e-2	8.3321094e-2	1.2066361e1	7.6229281e-1	
2026-06-09	10:49:09	4.47578e2	1.48224e1	1.23906e1	5.15004e1	9.74384e1	9.4166755e-2	8.3290576e-2	1.2013489e1	7.5287537e-1	
2026-06-09	10:49:10	4.47578e2	1.48224e1	1.23906e1	5.15004e1	9.74384e1	9.4166755e-2	8.3290576e-2	1.2013489e1	7.5287537e-1	
2026-06-09	10:49:10	4.47578e2	1.48224e1	1.23906e1	5.15004e1	9.74384e1	9.4166755e-2	8.3290576e-2	1.2013489e1	7.5287537e-1	
2026-06-09	10:49:11	4.46091e2	1.47992e1	1.23658e1	5.14937e1	9.74324e1	9.3939666e-2	8.3195266e-2	1.1988311e1	7.5378112e-1	
2026-06-09	10:49:11	4.46091e2	1.47992e1	1.23658e1	5.14937e1	9.74324e1	9.3939666e-2	8.3195266e-2	1.1988311e1	7.5378112e-1	
2026-06-09	10:49:12	4.45637e2	1.47783e1	1.23430e1	5.14937e1	9.74240e1	9.3863067e-2	8.3105678e-2	1.2068879e1	7.6536741e-1	
2026-06-09	10:49:12	4.45235e2	1.47793e1	1.23454e1	5.14904e1	9.74327e1	9.3812284e-2	8.3117542e-2	1.2012649e1	7.5581674e-1	
2026-06-09	10:49:13	4.45235e2	1.47793e1	1.23454e1	5.14904e1	9.74327e1	9.3812284e-2	8.3117542e-2	1.2012649e1	7.5581674e-1	
2026-06-09	10:49:13	4.45235e2	1.47793e1	1.23454e1	5.14904e1	9.74327e1	9.3812284e-2	8.3117542e-2	1.2012649e1	7.5581674e-1	
2026-06-09	10:49:14	4.45068e2	1.47697e1	1.23343e1	5.14937e1	9.74250e1	9.3778791e-2	8.3072423e-2	1.2056291e1	7.6368803e-1	
2026-06-09	10:49:14	4.44547e2	1.47687e1	1.23349e1	5.14971e1	9.74355e1	9.3710422e-2	8.3076362e-2	1.2020202e1	7.5702376e-1	
2026-06-09	10:49:15	4.44368e2	1.47552e1	1.23203e1	5.14904e1	9.74307e1	9.3680143e-2	8.3020505e-2	1.2057969e1	7.6093406e-1	
2026-06-09	10:49:15	4.44345e2	1.47557e1	1.23220e1	5.14971e1	9.74384e1	9.3683061e-2	8.3027305e-2	1.2025238e1	7.5216956e-1	
2026-06-09	10:49:16	4.44345e2	1.47557e1	1.23220e1	5.14971e1	9.74384e1	9.3683061e-2	8.3027305e-2	1.2025238e1	7.5216956e-1	
2026-06-09	10:49:16	4.44139e2	1.47410e1	1.23055e1	5.14971e1	9.74300e1	9.3643550e-2	8.2962093e-2	1.2064683e1	7.6339120e-1	
2026-06-09	10:49:17	4.44139e2	1.47410e1	1.23055e1	5.14971e1	9.74300e1	9.3643550e-2	8.2962093e-2	1.2064683e1	7.6339120e-1	
2026-06-09	10:49:17	4.44019e2	1.47424e1	1.23077e1	5.14904e1	9.74349e1	9.3631925e-2	8.2972946e-2	1.1998382e1	7.5367317e-1	
2026-06-09	10:49:18	4.43731e2	1.47444e1	1.23086e1	5.14937e1	9.74275e1	9.3580608e-2	8.2974319e-2	1.2051255e1	7.6522912e-1	
2026-06-09	10:49:18	4.43368e2	1.47444e1	1.23098e1	5.14871e1	9.74352e1	9.3535184e-2	8.2981767e-2	1.2011810e1	7.5656309e-1	
2026-06-09	10:49:19	4.43368e2	1.47444e1	1.23098e1	5.14871e1	9.74352e1	9.3535184e-2	8.2981767e-2	1.2011810e1	7.5656309e-1	
2026-06-09	10:49:19	4.43368e2	1.47444e1	1.23098e1	5.14871e1	9.74352e1	9.3535184e-2	8.2981767e-2	1.2011810e1	7.5656309e-1	
2026-06-09	10:49:20	4.43331e2	1.47339e1	1.22982e1	5.14871e1	9.74297e1	9.3524036e-2	8.2935867e-2	1.2054612e1	7.6285119e-1	
2026-06-09	10:49:20	4.43136e2	1.47428e1	1.23077e1	5.14937e1	9.74317e1	9.3495550e-2	8.2971572e-2	1.2055451e1	7.4875407e-1	
2026-06-09	10:49:21	4.42799e2	1.47387e1	1.23035e1	5.14937e1	9.74322e1	9.3445482e-2	8.2955541e-2	1.2068040e1	7.6104927e-1	
2026-06-09	10:49:21	4.42919e2	1.47415e1	1.23071e1	5.14971e1	9.74370e1	9.3467473e-2	8.2969903e-2	1.2005096e1	7.5186805e-1	
2026-06-09	10:49:22	4.42919e2	1.47415e1	1.23071e1	5.14971e1	9.74370e1	9.3467473e-2	8.2969903e-2	1.2005096e1	7.5186805e-1	
2026-06-09	10:49:22	4.43223e2	1.47248e1	1.22896e1	5.14971e1	9.74355e1	9.3511343e-2	8.2902431e-2	1.2047898e1	7.6341581e-1	
2026-06-09	10:49:23	4.43074e2	1.47336e1	1.22983e1	5.14904e1	9.74324e1	9.3487558e-2	8.2936229e-2	1.2002578e1	7.5331759e-1	
2026-06-09	10:49:23	4.43074e2	1.47336e1	1.22983e1	5.14904e1	9.74324e1	9.3487558e-2	8.2936229e-2	1.2002578e1	7.5331759e-1	
2026-06-09	10:49:24	4.43434e2	1.47215e1	1.22854e1	5.14937e1	9.74304e1	9.3538761e-2	8.2885856e-2	1.2063004e1	7.6721196e-1	
2026-06-09	10:49:24	4.43446e2	1.47329e1	1.22971e1	5.14937e1	9.74302e1	9.3540430e-2	8.2930803e-2	1.2019363e1	7.5620460e-1	
2026-06-09	10:49:25	4.43446e2	1.47329e1	1.22971e1	5.14937e1	9.74302e1	9.3540430e-2	8.2930803e-2	1.2019363e1	7.5620460e-1	
2026-06-09	10:49:25	4.43446e2	1.47329e1	1.22971e1	5.14937e1	9.74302e1	9.3540430e-2	8.2930803e-2	1.2019363e1	7.5620460e-1	
2026-06-09	10:49:26	4.43256e2	1.47289e1	1.22938e1	5.14871e1	9.74355e1	9.3518438e-2	8.2920312e-2	1.2003418e1	7.5246500e-1	
2026-06-09	10:49:26	4.43466e2	1.47253e1	1.22890e1	5.14904e1	9.74284e1	9.3542280e-2	8.2899990e-2	1.2062165e1	7.5340328e-1	
2026-06-09	10:49:27	4.43466e2	1.47253e1	1.22890e1	5.14904e1	9.74284e1	9.3542280e-2	8.2899990e-2	1.2062165e1	7.5340328e-1	
2026-06-09	10:49:27	4.43612e2	1.47281e1	1.22919e1	5.14971e1	9.74282e1	9.3562660e-2	8.2909641e-2	1.2063844e1	7.6156969e-1	
2026-06-09	10:49:28	4.43773e2	1.47313e1	1.22973e1	5.14937e1	9.74415e1	9.3600568e-2	8.2933425e-2	1.2007614e1	7.5280752e-1	
2026-06-09	10:49:28	4.43773e2	1.47313e1	1.22973e1	5.14937e1	9.74415e1	9.3600568e-2	8.2933425e-2	1.2007614e1	7.5280752e-1	
2026-06-09	10:49:29	4.43680e2	1.47291e1	1.22940e1	5.15004e1	9.74352e1	9.3579111e-2	8.2918586e-2	1.1997543e1	7.5498018e-1	
2026-06-09	10:49:29	4.43680e2	1.47291e1	1.22940e1	5.15004e1	9.74352e1	9.3579111e-2	8.2918586e-2	1.1997543e1	7.5498018e-1	
2026-06-09	10:49:30	4.43489e2	1.46789e1	1.22691e1	5.14971e1	9.76082e1	9.3721809e-2	8.2857313e-2	1.2068040e1	7.6213002e-1	
2026-06-09	10:49:30	4.43489e2	1.46789e1	1.22691e1	5.14971e1	9.76082e1	9.3721809e-2	8.2857313e-2	1.2068040e1	7.6213002e-1	
2026-06-09	10:49:31	4.42953e2	1.46923e1	1.22554e1	5.15037e1	9.74315e1	9.3465213e-2	8.2769031e-2	1.2026077e1	7.5537323e-1	
2026-06-09	10:49:31	4.42953e2	1.46923e1	1.22554e1	5.15037e1	9.74315e1	9.3465213e-2	8.2769031e-2	1.2026077e1	7.5537323e-1	
2026-06-09	10:49:32	4.91480e2	1.58714e1	1.34345e1	5.14904e1	9.74310e1	1.0057657e-1	8.7376003e-2	1.2074754e1	7.6384930e-1	
2026-06-09	10:49:32	4.85155e2	1.58358e1	1.34005e1	5.14904e1	9.74339e1	9.9675292e-2	8.7241411e-2	1.2031953e1	7.5562667e-1	
2026-06-09	10:49:33	4.58154e2	1.51431e1	1.27157e1	5.14937e1	9.74315e1	9.5735254e-2	8.4548711e-2	1.2069718e1	7.6399984e-1	
2026-06-09	10:49:33	4.56604e2	1.51011e1	1.26734e1	5.14937e1	9.74320e1	9.5506305e-2	8.4384441e-2	1.1997543e1	7.5549435e-1	
2026-06-09	10:49:34	4.56604e2	1.51011e1	1.26734e1	5.14937e1	9.74320e1	9.5506305e-2	8.4384441e-2	1.1997543e1	7.5549435e-1	
2026-06-09	10:49:34	4.55919e2	1.50332e1	1.26045e1	5.14937e1	9.74304e1	9.5402660e-2	8.4116754e-2	1.2056291e1	7.6299142e-1	
2026-06-09	10:49:35	4.54676e2	1.50054e1	1.25775e1	5.14904e1	9.74382e1	9.5226650e-2	8.4014120e-2	1.2027755e1	7.5516486e-1	
2026-06-09	10:49:35	4.52951e2	1.49769e1	1.25462e1	5.14971e1	9.74230e1	9.4953775e-2	8.3888645e-2	1.2062165e1	7.5684518e-1	
2026-06-09	10:49:36	4.51342e2	1.49465e1	1.25158e1	5.14971e1	9.74272e1	9.4718694e-2	8.3772125e-2	1.2066361e1	7.6574678e-1	
2026-06-09	10:49:36	4.50588e2	1.49354e1	1.25056e1	5.14971e1	9.74342e1	9.4613370e-2	8.3733854e-2	1.2015167e1	7.5735020e-1	
2026-06-09	10:49:37	4.50588e2	1.49354e1	1.25056e1	5.14971e1	9.74342e1	9.4613370e-2	8.3733854e-2	1.2015167e1	7.5735020e-1	
2026-06-09	10:49:37	4.50218e2	1.49540e1	1.25231e1	5.14937e1	9.74247e1	9.4549770e-2	8.3800497e-2	1.2048738e1	7.6367516e-1	
2026-06-09	10:49:38	4.49310e2	1.49253e1	1.24957e1	5.14937e1	9.74367e1	9.4426040e-2	8.3696842e-2	1.1988311e1	7.5424203e-1	
2026-06-09	10:49:38	4.49310e2	1.49253e1	1.24957e1	5.14937e1	9.74367e1	9.4426040e-2	8.3696842e-2	1.1988311e1	7.5424203e-1	
2026-06-09	10:49:39	4.48698e2	1.48348e1	1.24032e1	5.14971e1	9.74374e1	9.4333829e-2	8.3339395e-2	1.2048738e1	7.6175589e-1	
2026-06-09	10:49:39	4.48698e2	1.48348e1	1.24032e1	5.14971e1	9.74374e1	9.4333829e-2	8.3339395e-2	1.2048738e1	7.6175589e-1	
2026-06-09	10:49:40	4.48203e2	1.48388e1	1.24072e1	5.14937e1	9.74367e1	9.4259920e-2	8.3355426e-2	1.2025238e1	7.5104970e-1	
2026-06-09	10:49:40	4.47509e2	1.48219e1	1.23898e1	5.14971e1	9.74365e1	9.4155130e-2	8.3287601e-2	1.2053773e1	7.6287083e-1	
2026-06-09	10:49:41	4.47241e2	1.48162e1	1.23835e1	5.14937e1	9.74337e1	9.4113111e-2	8.3263397e-2	1.1984955e1	7.5393080e-1	
2026-06-09	10:49:41	4.46836e2	1.48150e1	1.23811e1	5.14871e1	9.74260e1	9.4046115e-2	8.3254041e-2	1.2065522e1	7.5685081e-1	
2026-06-09	10:49:42	4.46749e2	1.48009e1	1.23668e1	5.14871e1	9.74275e1	9.4034433e-2	8.3199138e-2	1.2068040e1	7.6576848e-1	
2026-06-09	10:49:42	4.46749e2	1.48009e1	1.23668e1	5.14871e1	9.74275e1	9.4034433e-2	8.3199138e-2	1.2068040e1	7.6576848e-1	
2026-06-09	10:49:43	4.46654e2	1.47959e1	1.23622e1	5.14904e1	9.74304e1	9.4022569e-2	8.3181438e-2	1.2005935e1	7.5828323e-1	
2026-06-09	10:49:43	4.46654e2	1.47959e1	1.23622e1	5.14904e1	9.74304e1	9.4022569e-2	8.3181438e-2	1.2005935e1	7.5828323e-1	
2026-06-09	10:49:44	4.46471e2	1.47885e1	1.23537e1	5.14971e1	9.74252e1	9.3988418e-2	8.3146514e-2	1.2054612e1	7.6200795e-1	
2026-06-09	10:49:44	4.46597e2	1.47808e1	1.23467e1	5.14937e1	9.74310e1	9.4013633e-2	8.3121356e-2	1.2024399e1	7.5582036e-1	
2026-06-09	10:49:45	4.46550e2	1.47682e1	1.23338e1	5.14904e1	9.74315e1	9.4007673e-2	8.3072366e-2	1.2075593e1	7.6250171e-1	
2026-06-09	10:49:45	4.46460e2	1.47726e1	1.23395e1	5.14971e1	9.74394e1	9.4000759e-2	8.3094892e-2	1.2036988e1	7.5129275e-1	
2026-06-09	10:49:46	4.46460e2	1.47726e1	1.23395e1	5.14971e1	9.74394e1	9.4000759e-2	8.3094892e-2	1.2036988e1	7.5129275e-1	
2026-06-09	10:49:46	4.46460e2	1.47726e1	1.23395e1	5.14971e1	9.74394e1	9.4000759e-2	8.3094892e-2	1.2036988e1	7.5129275e-1	
2026-06-09	10:49:47	4.46506e2	1.47603e1	1.23261e1	5.14971e1	9.74345e1	9.4002542e-2	8.3042325e-2	1.2066361e1	7.6297578e-1	
2026-06-09	10:49:47	4.46121e2	1.47642e1	1.23303e1	5.14904e1	9.74357e1	9.3947591e-2	8.3060026e-2	1.1995865e1	7.4941883e-1	
2026-06-09	10:49:48	4.46582e2	1.47559e1	1.23208e1	5.14937e1	9.74297e1	9.4009819e-2	8.3021583e-2	1.2047059e1	7.5662317e-1	
2026-06-09	10:49:48	4.46563e2	1.47548e1	1.23205e1	5.14904e1	9.74355e1	9.4013452e-2	8.3022356e-2	1.2067201e1	7.6430277e-1	
2026-06-09	10:49:49	4.45845e2	1.47639e1	1.23293e1	5.14937e1	9.74315e1	9.3901519e-2	8.3054723e-2	1.2036149e1	7.5541524e-1	
2026-06-09	10:49:49	4.45845e2	1.47639e1	1.23293e1	5.14937e1	9.74315e1	9.3901519e-2	8.3054723e-2	1.2036149e1	7.5541524e-1	
2026-06-09	10:49:50	4.45896e2	1.47472e1	1.23120e1	5.14937e1	9.74304e1	9.3907833e-2	8.2988023e-2	1.2058808e1	7.6520833e-1	
2026-06-09	10:49:50	4.46683e2	1.47455e1	1.23092e1	5.14904e1	9.74234e1	9.4019231e-2	8.2976284e-2	1.2068040e1	7.5568146e-1	
2026-06-09	10:49:51	4.46683e2	1.47455e1	1.23092e1	5.14904e1	9.74234e1	9.4019231e-2	8.2976284e-2	1.2068040e1	7.5568146e-1	
2026-06-09	10:49:51	4.46813e2	1.47440e1	1.23086e1	5.14971e1	9.74297e1	9.4043493e-2	8.2973957e-2	1.2062165e1	7.6220302e-1	
2026-06-09	10:49:52	4.46483e2	1.47465e1	1.23123e1	5.14971e1	9.74372e1	9.4001712e-2	8.2989873e-2	1.2018524e1	7.5204763e-1	
2026-06-09	10:49:52	4.46483e2	1.47465e1	1.23123e1	5.14971e1	9.74372e1	9.4001712e-2	8.2989873e-2	1.2018524e1	7.5204763e-1	
2026-06-09	10:49:53	4.46635e2	1.47392e1	1.23038e1	5.14937e1	9.74312e1	9.4019117e-2	8.2956609e-2	1.2060487e1	7.6302566e-1	
2026-06-09	10:49:53	4.46399e2	1.47421e1	1.23075e1	5.14971e1	9.74355e1	9.3987350e-2	8.2971038e-2	1.2009292e1	7.5508837e-1	
2026-06-09	10:49:54	4.46784e2	1.47361e1	1.23000e1	5.14937e1	9.74267e1	9.4036817e-2	8.2940940e-2	1.2052094e1	7.5365161e-1	
2026-06-09	10:49:54	4.46786e2	1.47350e1	1.23002e1	5.15004e1	9.74352e1	9.4044208e-2	8.2942247e-2	1.2065522e1	7.6212596e-1	
2026-06-09	10:49:55	4.46846e2	1.47372e1	1.23025e1	5.14971e1	9.74359e1	9.4054641e-2	8.2952079e-2	1.2026916e1	7.5397825e-1	
2026-06-09	10:49:55	4.46846e2	1.47372e1	1.23025e1	5.14971e1	9.74359e1	9.4054641e-2	8.2952079e-2	1.2026916e1	7.5397825e-1	
2026-06-09	10:49:56	4.46441e2	1.47401e1	1.23041e1	5.14904e1	9.74270e1	9.3986568e-2	8.2957506e-2	1.2068879e1	7.6058287e-1	
2026-06-09	10:49:56	4.46553e2	1.47399e1	1.23058e1	5.14904e1	9.74392e1	9.4015417e-2	8.2966327e-2	1.2005096e1	7.5495061e-1	
2026-06-09	10:49:57	4.46924e2	1.47307e1	1.22948e1	5.14904e1	9.74292e1	9.4060783e-2	8.2922096e-2	1.2048738e1	7.5452651e-1	
2026-06-09	10:49:57	4.46886e2	1.47268e1	1.22909e1	5.14971e1	9.74302e1	9.4054756e-2	8.2906303e-2	1.2063844e1	7.6355657e-1	
2026-06-09	10:49:58	4.46918e2	1.47317e1	1.22971e1	5.15037e1	9.74377e1	9.4065666e-2	8.2930202e-2	1.2024399e1	7.5450758e-1	
